dataset,field_id,scene_date,scene_id,polarization,zonal_mean_db,zonal_min_db,zonal_max_db,zonal_median_db,valid_pixel_count,nodata_pixel_count,radar_raster
sp,SP_4_6,2026-08-05,S1D_IW_GRDH_1SDV_20260805T033713_20260805T033738_003985_0073C9_rtc,VH,-13.981212031351157,-20.073487348752195,-9.783128799279472,-14.182292411355498,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-05/sentinel_rtc.tif
sp,SP_4_6,2026-08-05,S1D_IW_GRDH_1SDV_20260805T033713_20260805T033738_003985_0073C9_rtc,VV,-8.699854272675191,-15.027561303354382,-4.378722584164832,-8.983955105196529,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-05/sentinel_rtc.tif
sp,SP_4_6,2026-08-08,S1D_IW_GRDH_1SDV_20260808T151329_20260808T151353_004036_00757E_rtc,VH,-14.262231544700866,-21.18661627315365,-10.258613073614825,-14.457233819106287,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-08/sentinel_rtc.tif
sp,SP_4_6,2026-08-08,S1D_IW_GRDH_1SDV_20260808T151329_20260808T151353_004036_00757E_rtc,VV,-9.335657841174381,-16.051620156653076,-4.518489560614921,-9.585728137699784,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-08/sentinel_rtc.tif
sp,SP_4_6,2026-08-10,S1D_IW_GRDH_1SDV_20260810T034532_20260810T034601_004058_007649_rtc,VH,-13.982768840299117,-20.68911051934917,-9.484723333507299,-14.22641065154998,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-10/sentinel_rtc.tif
sp,SP_4_6,2026-08-10,S1D_IW_GRDH_1SDV_20260810T034532_20260810T034601_004058_007649_rtc,VV,-7.6894349915827505,-14.141136237015422,-0.5956418917437868,-8.019068522770889,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-10/sentinel_rtc.tif
sp,SP_4_6,2026-08-11,S1C_IW_GRDH_1SDV_20260811T033659_20260811T033724_008942_011BD4_rtc,VH,-14.963629889427763,-21.651133216911667,-9.092378029383333,-15.318258651358123,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-11/sentinel_rtc.tif
sp,SP_4_6,2026-08-11,S1C_IW_GRDH_1SDV_20260811T033659_20260811T033724_008942_011BD4_rtc,VV,-9.438587450974804,-15.73488355387531,-4.001584559479784,-9.728266236416225,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-11/sentinel_rtc.tif
sp,SP_4_6,2026-08-14,S1C_IW_GRDH_1SDV_20260814T151317_20260814T151341_008993_011D90_rtc,VH,-10.923034578116788,-18.05712414540896,-7.010757084152797,-11.160622700001406,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-14/sentinel_rtc.tif
sp,SP_4_6,2026-08-14,S1C_IW_GRDH_1SDV_20260814T151317_20260814T151341_008993_011D90_rtc,VV,-8.238671425359216,-14.446780664271081,-3.9468888694970374,-8.451320613675914,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-14/sentinel_rtc.tif
sp,SP_4_6,2026-08-16,S1C_IW_GRDH_1SDV_20260816T034519_20260816T034548_009015_011E59_rtc,VH,-12.340077443861588,-19.371924149618252,-7.716277461064771,-12.591911315151064,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-16/sentinel_rtc.tif
sp,SP_4_6,2026-08-16,S1C_IW_GRDH_1SDV_20260816T034519_20260816T034548_009015_011E59_rtc,VV,-8.496032717328587,-14.10152151033115,-4.2276608507070215,-8.684488859331022,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-16/sentinel_rtc.tif
sp,SP_4_6,2026-08-17,S1D_IW_GRDH_1SDV_20260817T033714_20260817T033739_004160_0079CD_rtc,VH,-12.445039197379435,-18.6310268338162,-8.223443649339481,-12.779025311125444,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-17/sentinel_rtc.tif
sp,SP_4_6,2026-08-17,S1D_IW_GRDH_1SDV_20260817T033714_20260817T033739_004160_0079CD_rtc,VV,-9.234940132882318,-16.330039183142546,-4.794042392654362,-9.47424097646416,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-17/sentinel_rtc.tif
sp,SP_4_6,2026-08-20,S1D_IW_GRDH_1SDV_20260820T151330_20260820T151354_004211_007B94_rtc,VH,-11.492725882134389,-18.764023742641054,-7.386183443343861,-11.715956959638572,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-20/sentinel_rtc.tif
sp,SP_4_6,2026-08-20,S1D_IW_GRDH_1SDV_20260820T151330_20260820T151354_004211_007B94_rtc,VV,-8.348829935930945,-14.012834898535898,-3.9062684889560852,-8.56911592201211,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-20/sentinel_rtc.tif
sp,SP_4_6,2026-08-22,S1D_IW_GRDH_1SDV_20260822T034532_20260822T034601_004233_007C63_rtc,VH,-12.95899542579938,-18.76394980094771,-8.432341978809777,-13.257242898770485,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-22/sentinel_rtc.tif
sp,SP_4_6,2026-08-22,S1D_IW_GRDH_1SDV_20260822T034532_20260822T034601_004233_007C63_rtc,VV,-8.43501921269979,-14.185257143079436,-3.7753837043972083,-8.70778025440993,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-22/sentinel_rtc.tif
sp,SP_4_6,2026-08-23,S1C_IW_GRDH_1SDV_20260823T033700_20260823T033725_009117_01219B_rtc,VH,-13.315622673148011,-20.59941691975789,-8.814891924900309,-13.577135936464103,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-23/sentinel_rtc.tif
sp,SP_4_6,2026-08-23,S1C_IW_GRDH_1SDV_20260823T033700_20260823T033725_009117_01219B_rtc,VV,-9.308603325080858,-15.579808757362553,-4.315483677532742,-9.529933517454111,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-23/sentinel_rtc.tif
sp,SP_4_6,2026-08-26,S1C_IW_GRDH_1SDV_20260826T151317_20260826T151341_009168_012368_rtc,VH,-15.31013190632942,-23.339837594358457,-10.578165938538554,-15.548840601349827,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-26/sentinel_rtc.tif
sp,SP_4_6,2026-08-26,S1C_IW_GRDH_1SDV_20260826T151317_20260826T151341_009168_012368_rtc,VV,-10.00673817182294,-17.219131902819594,-4.884801265424915,-10.23784174498109,3026,818,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_6/2026-08-26/sentinel_rtc.tif
sp,SP_4_8,2026-04-06,S1C_IW_GRDH_1SDV_20260406T033655_20260406T033720_007090_00E5B7_rtc,VH,-17.936732903073633,-25.248692690157235,-12.019718503290433,-18.255015788470335,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-06/sentinel_rtc.tif
sp,SP_4_8,2026-04-06,S1C_IW_GRDH_1SDV_20260406T033655_20260406T033720_007090_00E5B7_rtc,VV,-8.991282617101557,-16.090406397894792,-3.3139817002347725,-9.2752017259404,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-06/sentinel_rtc.tif
sp,SP_4_8,2026-04-09,S1C_IW_GRDH_1SDV_20260409T151312_20260409T151336_007141_00E773_rtc,VH,-13.451482203934237,-21.627636593922944,-8.946725355090539,-13.672142063393933,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-09/sentinel_rtc.tif
sp,SP_4_8,2026-04-09,S1C_IW_GRDH_1SDV_20260409T151312_20260409T151336_007141_00E773_rtc,VV,-4.969786842631512,-12.188138768549832,0.11433233047428787,-5.258005767231024,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-09/sentinel_rtc.tif
sp,SP_4_8,2026-04-11,S1C_IW_GRDH_1SDV_20260411T034514_20260411T034544_007163_00E838_rtc,VH,-12.712195638005877,-19.36130043826034,-6.973527776070817,-12.957104857849881,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-11/sentinel_rtc.tif
sp,SP_4_8,2026-04-11,S1C_IW_GRDH_1SDV_20260411T034514_20260411T034544_007163_00E838_rtc,VV,-4.412069746018953,-10.842364044280867,0.39208317871098103,-4.6588726573001935,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-11/sentinel_rtc.tif
sp,SP_4_8,2026-04-12,S1A_IW_GRDH_1SDV_20260412T033800_20260412T033825_064041_080EBE_rtc,VH,-13.553303123283001,-19.73672655551685,-8.72936919456298,-13.843822813167279,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-12/sentinel_rtc.tif
sp,SP_4_8,2026-04-12,S1A_IW_GRDH_1SDV_20260412T033800_20260412T033825_064041_080EBE_rtc,VV,-5.226083805549885,-13.505961273509644,1.4037790980272988,-5.462758631841585,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-12/sentinel_rtc.tif
sp,SP_4_8,2026-04-18,S1C_IW_GRDH_1SDV_20260418T033655_20260418T033720_007265_00EB9A_rtc,VH,-13.533776560379314,-19.80475758329982,-8.341905405100738,-13.798884083898283,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-18/sentinel_rtc.tif
sp,SP_4_8,2026-04-18,S1C_IW_GRDH_1SDV_20260418T033655_20260418T033720_007265_00EB9A_rtc,VV,-5.324325228874787,-11.992235052791996,0.9589870383111964,-5.542402085498027,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-18/sentinel_rtc.tif
sp,SP_4_8,2026-04-21,S1C_IW_GRDH_1SDV_20260421T151313_20260421T151337_007316_00ED60_rtc,VH,-13.239342390830661,-19.822302963100825,-8.371152448630536,-13.478080710207829,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-21/sentinel_rtc.tif
sp,SP_4_8,2026-04-21,S1C_IW_GRDH_1SDV_20260421T151313_20260421T151337_007316_00ED60_rtc,VV,-4.7370259517753786,-12.617421100853289,0.24270978176171043,-4.9953386368147195,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-21/sentinel_rtc.tif
sp,SP_4_8,2026-04-23,S1C_IW_GRDH_1SDV_20260423T034515_20260423T034544_007338_00EE27_rtc,VH,-14.537274700911698,-22.1779910553786,-8.916151538491398,-14.85085556220179,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-23/sentinel_rtc.tif
sp,SP_4_8,2026-04-23,S1C_IW_GRDH_1SDV_20260423T034515_20260423T034544_007338_00EE27_rtc,VV,-5.8450065425098785,-13.035128717546238,-1.0359140903584467,-6.119960501481269,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-23/sentinel_rtc.tif
sp,SP_4_8,2026-04-24,S1A_IW_GRDH_1SDV_20260424T033800_20260424T033825_064216_081547_rtc,VH,-13.469382289534444,-20.39612820016959,-8.006178723215232,-13.755168002191844,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-24/sentinel_rtc.tif
sp,SP_4_8,2026-04-24,S1A_IW_GRDH_1SDV_20260424T033800_20260424T033825_064216_081547_rtc,VV,-5.231808006717445,-11.530074990184687,0.04528254367780982,-5.457809011283019,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-24/sentinel_rtc.tif
sp,SP_4_8,2026-04-30,S1C_IW_GRDH_1SDV_20260430T033656_20260430T033721_007440_00F18F_rtc,VH,-15.53131049590283,-22.76753474562621,-9.99013694091833,-15.826133647861482,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-30/sentinel_rtc.tif
sp,SP_4_8,2026-04-30,S1C_IW_GRDH_1SDV_20260430T033656_20260430T033721_007440_00F18F_rtc,VV,-6.522270573370742,-12.694760754275169,-1.1669662364983169,-6.78067130555656,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-04-30/sentinel_rtc.tif
sp,SP_4_8,2026-05-03,S1C_IW_GRDH_1SDV_20260503T151314_20260503T151337_007491_00F357_rtc,VH,-20.212488451114066,-27.806811414198943,-12.488224758522366,-20.505761935582584,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-03/sentinel_rtc.tif
sp,SP_4_8,2026-05-03,S1C_IW_GRDH_1SDV_20260503T151314_20260503T151337_007491_00F357_rtc,VV,-9.848591148802177,-15.958763762153703,-4.755649347639393,-10.133809936457087,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-03/sentinel_rtc.tif
sp,SP_4_8,2026-05-05,S1C_IW_GRDH_1SDV_20260505T034516_20260505T034545_007513_00F415_rtc,VH,-17.84517085370239,-24.183769595631915,-13.204906351067523,-18.115501304910264,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-05/sentinel_rtc.tif
sp,SP_4_8,2026-05-05,S1C_IW_GRDH_1SDV_20260505T034516_20260505T034545_007513_00F415_rtc,VV,-9.235074800320342,-15.631060414320126,-3.9317410846870215,-9.479692900641423,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-05/sentinel_rtc.tif
sp,SP_4_8,2026-05-06,S1A_IW_GRDH_1SDV_20260506T033759_20260506T033824_064391_081BC3_rtc,VH,-20.175332888320288,-26.661586427235676,-13.38948926089159,-20.42291823595097,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-06/sentinel_rtc.tif
sp,SP_4_8,2026-05-06,S1A_IW_GRDH_1SDV_20260506T033759_20260506T033824_064391_081BC3_rtc,VV,-10.717288956209437,-16.916878037495085,-5.7396805555786425,-10.961470975874263,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-06/sentinel_rtc.tif
sp,SP_4_8,2026-05-13,S1D_IW_GRDH_1SDV_20260513T033707_20260513T033732_002760_004A94_rtc,VH,-20.132278248976743,-26.026962505306514,-12.92019878892312,-20.53491127952258,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-13/sentinel_rtc.tif
sp,SP_4_8,2026-05-13,S1D_IW_GRDH_1SDV_20260513T033707_20260513T033732_002760_004A94_rtc,VV,-3.1090305639328526,-11.140910924759133,11.8444930618444,-4.038402251146628,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-13/sentinel_rtc.tif
sp,SP_4_8,2026-05-15,S1C_IW_GRDH_1SDV_20260515T151314_20260515T151338_007666_00F93D_rtc,VH,-23.01526971312473,-31.18333657121277,-11.836127545462327,-23.465761991909474,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-15/sentinel_rtc.tif
sp,SP_4_8,2026-05-15,S1C_IW_GRDH_1SDV_20260515T151314_20260515T151338_007666_00F93D_rtc,VV,-10.892991322184608,-18.265563374373123,-3.7265182339508502,-11.19493372532698,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-15/sentinel_rtc.tif
sp,SP_4_8,2026-05-16,S1D_IW_GRDH_1SDV_20260516T151324_20260516T151348_002811_004C4E_rtc,VH,-23.00145872216255,-29.518599735344793,-14.13178694973072,-23.4052700598043,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-16/sentinel_rtc.tif
sp,SP_4_8,2026-05-16,S1D_IW_GRDH_1SDV_20260516T151324_20260516T151348_002811_004C4E_rtc,VV,-11.302444785883466,-18.831074299306646,-5.154233013101325,-11.593544872630746,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-16/sentinel_rtc.tif
sp,SP_4_8,2026-05-17,S1C_IW_GRDH_1SDV_20260517T034517_20260517T034546_007688_00FA01_rtc,VH,-19.538650271894685,-28.305781011199397,-13.085746364549152,-19.863059828748742,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-17/sentinel_rtc.tif
sp,SP_4_8,2026-05-17,S1C_IW_GRDH_1SDV_20260517T034517_20260517T034546_007688_00FA01_rtc,VV,-9.372662753463844,-16.87596267925238,1.0173718178943334,-9.752130238127382,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-17/sentinel_rtc.tif
sp,SP_4_8,2026-05-18,S1D_IW_GRDH_1SDV_20260518T034527_20260518T034556_002833_004D0E_rtc,VH,-17.52154498986349,-24.378923059626327,-10.853651510082766,-17.81063824943628,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-18/sentinel_rtc.tif
sp,SP_4_8,2026-05-18,S1D_IW_GRDH_1SDV_20260518T034527_20260518T034556_002833_004D0E_rtc,VV,-3.6577700967122273,-11.913466100083259,7.7792612217719785,-4.082150823610705,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-18/sentinel_rtc.tif
sp,SP_4_8,2026-05-24,S1C_IW_GRDH_1SDV_20260524T033658_20260524T033723_007790_00FD50_rtc,VH,-23.47170905582502,-30.281366858206443,-13.33447925448448,-23.913316592982653,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-24/sentinel_rtc.tif
sp,SP_4_8,2026-05-24,S1C_IW_GRDH_1SDV_20260524T033658_20260524T033723_007790_00FD50_rtc,VV,-9.012541717082943,-18.289055507905438,6.8363221922129345,-9.946129244462645,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-24/sentinel_rtc.tif
sp,SP_4_8,2026-05-25,S1D_IW_GRDH_1SDV_20260525T033707_20260525T033732_002935_005068_rtc,VH,-21.54361865679003,-29.687350368730083,-13.52764530848615,-22.04627961705002,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-25/sentinel_rtc.tif
sp,SP_4_8,2026-05-25,S1D_IW_GRDH_1SDV_20260525T033707_20260525T033732_002935_005068_rtc,VV,-5.665626532608533,-14.420094961440329,10.057940523408995,-6.739578111068366,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-25/sentinel_rtc.tif
sp,SP_4_8,2026-05-27,S1C_IW_GRDH_1SDV_20260527T151315_20260527T151339_007841_00FF16_rtc,VH,-20.508961061533153,-27.980941860655623,-12.58832329172038,-21.057084382667455,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-27/sentinel_rtc.tif
sp,SP_4_8,2026-05-27,S1C_IW_GRDH_1SDV_20260527T151315_20260527T151339_007841_00FF16_rtc,VV,-3.8048106571365166,-11.692046744190625,4.281138637531603,-4.1901627842807345,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-27/sentinel_rtc.tif
sp,SP_4_8,2026-05-28,S1D_IW_GRDH_1SDV_20260528T151325_20260528T151349_002986_005220_rtc,VH,-22.450964584647075,-29.500648977510306,-12.072323509941096,-22.9621550762835,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-28/sentinel_rtc.tif
sp,SP_4_8,2026-05-28,S1D_IW_GRDH_1SDV_20260528T151325_20260528T151349_002986_005220_rtc,VV,-9.070676807244745,-16.01241078233333,-2.2972714248436126,-9.390728963775075,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-28/sentinel_rtc.tif
sp,SP_4_8,2026-05-29,S1C_IW_GRDH_1SDV_20260529T034517_20260529T034547_007863_00FFD9_rtc,VH,-20.9094162983676,-28.47191681296758,-10.87469899520226,-21.291340820793685,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-29/sentinel_rtc.tif
sp,SP_4_8,2026-05-29,S1C_IW_GRDH_1SDV_20260529T034517_20260529T034547_007863_00FFD9_rtc,VV,-7.998396605843288,-15.37525088757236,5.250866429282719,-8.497954856199906,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-29/sentinel_rtc.tif
sp,SP_4_8,2026-05-30,S1D_IW_GRDH_1SDV_20260530T034527_20260530T034556_003008_0052E2_rtc,VH,-19.131871862754522,-27.200429315897978,-9.400594415949413,-20.744176501610397,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-30/sentinel_rtc.tif
sp,SP_4_8,2026-05-30,S1D_IW_GRDH_1SDV_20260530T034527_20260530T034556_003008_0052E2_rtc,VV,-7.831744870491449,-19.091995510695785,1.4678089916044375,-8.747041612339576,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-05-30/sentinel_rtc.tif
sp,SP_4_8,2026-06-08,S1C_IW_GRDH_1SDV_20260608T151316_20260608T151339_008016_0104E2_rtc,VH,-21.755031237956167,-30.136204305572527,-11.470234412581917,-22.26626897223965,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-08/sentinel_rtc.tif
sp,SP_4_8,2026-06-08,S1C_IW_GRDH_1SDV_20260608T151316_20260608T151339_008016_0104E2_rtc,VV,-10.30365971488218,-17.992691820405714,-3.9328642613054248,-10.671606107420233,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-08/sentinel_rtc.tif
sp,SP_4_8,2026-06-09,S1D_IW_GRDH_1SDV_20260609T151326_20260609T151349_003161_0057F5_rtc,VH,-21.597203894874212,-28.7537736123446,-12.540563362021384,-21.987924500016348,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-09/sentinel_rtc.tif
sp,SP_4_8,2026-06-09,S1D_IW_GRDH_1SDV_20260609T151326_20260609T151349_003161_0057F5_rtc,VV,-10.266732792601172,-17.083811806607425,-4.385085551927058,-10.595660448819931,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-09/sentinel_rtc.tif
sp,SP_4_8,2026-06-11,S1D_IW_GRDH_1SDV_20260611T034528_20260611T034557_003183_0058B3_rtc,VH,-19.902351330288756,-28.09003839065188,-13.081965316185682,-20.205589880424245,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-11/sentinel_rtc.tif
sp,SP_4_8,2026-06-11,S1D_IW_GRDH_1SDV_20260611T034528_20260611T034557_003183_0058B3_rtc,VV,-8.90198970941501,-15.80867439266855,1.8016675351028002,-9.288692502791493,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-11/sentinel_rtc.tif
sp,SP_4_8,2026-06-18,S1D_IW_GRDH_1SDV_20260618T033709_20260618T033734_003285_005BFE_rtc,VH,-17.18487751676553,-23.815488958702495,-12.32298857019774,-17.42309470339992,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-18/sentinel_rtc.tif
sp,SP_4_8,2026-06-18,S1D_IW_GRDH_1SDV_20260618T033709_20260618T033734_003285_005BFE_rtc,VV,-7.019122300903858,-14.723587629891863,5.996659940346692,-7.611180265761219,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-18/sentinel_rtc.tif
sp,SP_4_8,2026-06-21,S1D_IW_GRDH_1SDV_20260621T151327_20260621T151351_003336_005DAB_rtc,VH,-16.52775784159828,-22.87541625137024,-11.594333262031288,-16.783989087565885,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-21/sentinel_rtc.tif
sp,SP_4_8,2026-06-21,S1D_IW_GRDH_1SDV_20260621T151327_20260621T151351_003336_005DAB_rtc,VV,-7.811155487625369,-17.7547895797284,-1.9644185030880958,-8.089835284956886,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-21/sentinel_rtc.tif
sp,SP_4_8,2026-06-23,S1D_IW_GRDH_1SDV_20260623T034529_20260623T034558_003358_005E68_rtc,VH,-14.614128289228203,-21.097340275764623,-9.159713197440274,-14.893910672615489,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-23/sentinel_rtc.tif
sp,SP_4_8,2026-06-23,S1D_IW_GRDH_1SDV_20260623T034529_20260623T034558_003358_005E68_rtc,VV,-5.788119572315509,-12.847925608510703,1.8150754802194837,-6.1490402098980015,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-23/sentinel_rtc.tif
sp,SP_4_8,2026-06-27,S1C_IW_GRDH_1SDV_20260627T151314_20260627T151338_008293_010679_rtc,VH,-15.236133061476531,-22.265263089395766,-10.00979165474019,-15.599748229293004,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-27/sentinel_rtc.tif
sp,SP_4_8,2026-06-27,S1C_IW_GRDH_1SDV_20260627T151314_20260627T151338_008293_010679_rtc,VV,-5.793419705639007,-15.53795147657721,2.4136742820884463,-7.140596923323248,7659,2341,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_4_8/2026-06-27/sentinel_rtc.tif
