dataset,field_id,scene_date,scene_id,index,zonal_mean,valid_pixel_count,nodata_pixel_count,aoi_cloud_cover,analysis_raster
kaa,KAA_КУР-ГОР-0031-2,2026-05-09,S2A_MSIL2A_20260509T083521_R021_T37UDS_20260509T133204,MNDWI,,0,8360,100.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-09/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-09,S2A_MSIL2A_20260509T083521_R021_T37UDS_20260509T133204,NDRE,,0,8360,100.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-09/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-09,S2A_MSIL2A_20260509T083521_R021_T37UDS_20260509T133204,SAVI,,0,8360,100.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-09/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDS_20260520T135803,NDVI,0.1167706847190857,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDS_20260520T135803,NDMI,-0.2446586787700653,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDS_20260520T135803,NDWI,-0.14665170013904572,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDS_20260520T135803,MNDWI,-0.3777455687522888,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDS_20260520T135803,NDRE,0.08628309518098831,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDS_20260520T135803,SAVI,0.08229493349790573,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-22,S2B_MSIL2A_20260522T082559_R021_T37UDT_20260522T122936,NDVI,0.10591673851013184,5387,2973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-22/sentinel_analysis.tif
