dataset,field_id,scene_date,scene_id,index,zonal_mean,zonal_min,zonal_max,zonal_median,valid_pixel_count,nodata_pixel_count,aoi_cloud_cover,analysis_raster
sp,SP_5_8,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,NDVI,0.15484431385993958,0.09530425071716309,0.5052876472473145,0.13348162174224854,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-10/sentinel_analysis.tif
sp,SP_5_8,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,NDMI,-0.23597455024719238,-0.30437958240509033,0.1714206039905548,-0.2597014307975769,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-10/sentinel_analysis.tif
sp,SP_5_8,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,NDRE,0.10496625304222107,0.05453517287969589,0.32460567355155945,0.09201285243034363,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-10/sentinel_analysis.tif
sp,SP_5_8,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,SAVI,0.09933053702116013,0.05983253940939903,0.39970695972442627,0.08398202061653137,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-10/sentinel_analysis.tif
sp,SP_5_8,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,FCOVER,0.0340365394949913,0.007136145606637001,0.3758953809738159,0.01717434450984001,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-10/sentinel_analysis.tif
sp,SP_5_8,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,NDVI,0.11950944364070892,0.09581395983695984,0.3133319318294525,0.11719747632741928,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-15/sentinel_analysis.tif
sp,SP_5_8,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,NDMI,-0.28528332710266113,-0.3086235821247101,-0.0744490996003151,-0.28788965940475464,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-15/sentinel_analysis.tif
sp,SP_5_8,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,NDRE,0.08795265108346939,0.06044904142618179,0.2284584790468216,0.08611840009689331,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-15/sentinel_analysis.tif
sp,SP_5_8,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,SAVI,0.07394461333751678,0.056352585554122925,0.22855234146118164,0.07215102016925812,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-15/sentinel_analysis.tif
sp,SP_5_8,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,FCOVER,0.010115744546055794,0.0056780544109642506,0.07424556463956833,0.009470559656620026,3518,3424,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-15/sentinel_analysis.tif
sp,SP_5_8,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,NDVI,0.08550432324409485,0.048710621893405914,0.24889613687992096,0.08411780744791031,3381,3561,3.9149888143176734,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-20/sentinel_analysis.tif
sp,SP_5_8,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,NDMI,-0.275074303150177,-0.3283960819244385,-0.06286454945802689,-0.2760304808616638,3381,3561,3.9149888143176734,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-20/sentinel_analysis.tif
sp,SP_5_8,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,NDRE,0.06077136844396591,0.0073349508456885815,0.2090301215648651,0.0591350719332695,3381,3561,3.9149888143176734,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-20/sentinel_analysis.tif
sp,SP_5_8,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,SAVI,0.05044353008270264,0.026180710643529892,0.17268624901771545,0.04941786453127861,3381,3561,3.9149888143176734,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-20/sentinel_analysis.tif
sp,SP_5_8,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,FCOVER,0.012351524084806442,0.004530960228294134,0.04767317697405815,0.011598942801356316,3381,3561,3.9149888143176734,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_8/2026-08-20/sentinel_analysis.tif
sp,SP_5_9,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,NDVI,0.09077657014131546,0.05997109413146973,0.22588641941547394,0.08585166931152344,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-04-22/sentinel_analysis.tif
sp,SP_5_9,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,NDMI,-0.2065902054309845,-0.2489228993654251,-0.013610880821943283,-0.21653355658054352,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-04-22/sentinel_analysis.tif
sp,SP_5_9,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,NDRE,0.06912138313055038,0.007793948519974947,0.1978609263896942,0.0655628889799118,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-04-22/sentinel_analysis.tif
sp,SP_5_9,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,SAVI,0.05113989859819412,0.03205458074808121,0.15127864480018616,0.0474485419690609,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-04-22/sentinel_analysis.tif
sp,SP_5_9,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,FCOVER,0.023980455473065376,0.013723350130021572,0.06301884353160858,0.022512853145599365,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-04-22/sentinel_analysis.tif
sp,SP_5_9,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDV_20260505T105708,NDVI,0.10540682822465897,0.06658291816711426,0.31747081875801086,0.09936300665140152,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-05/sentinel_analysis.tif
sp,SP_5_9,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDV_20260505T105708,NDMI,-0.2716379165649414,-0.3300696611404419,-0.04076738283038139,-0.2788183093070984,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-05/sentinel_analysis.tif
sp,SP_5_9,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDV_20260505T105708,NDRE,0.07589888572692871,0.008004427887499332,0.2458471804857254,0.07291264832019806,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-05/sentinel_analysis.tif
sp,SP_5_9,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDV_20260505T105708,SAVI,0.06963800638914108,0.03885630518198013,0.22659607231616974,0.06517429649829865,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-05/sentinel_analysis.tif
sp,SP_5_9,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDV_20260505T105708,FCOVER,0.008142695762217045,0.0,0.09333106875419617,0.0055290935561060905,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-05/sentinel_analysis.tif
sp,SP_5_9,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,NDVI,0.12180173397064209,0.08836927264928818,0.3682100772857666,0.1147613450884819,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-07/sentinel_analysis.tif
sp,SP_5_9,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,NDMI,-0.2700825333595276,-0.320439875125885,-0.021081306040287018,-0.27832502126693726,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-07/sentinel_analysis.tif
sp,SP_5_9,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,NDRE,0.0878756120800972,0.0322580561041832,0.2615043520927429,0.0833333358168602,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-07/sentinel_analysis.tif
sp,SP_5_9,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,SAVI,0.08490537852048874,0.05263475328683853,0.2758534550666809,0.07972869277000427,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-07/sentinel_analysis.tif
sp,SP_5_9,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,FCOVER,0.006807217374444008,0.0,0.13169331848621368,0.0036584199406206608,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-07/sentinel_analysis.tif
sp,SP_5_9,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDV_20260520T135803,NDVI,0.15876157581806183,0.09836064279079437,0.5390890836715698,0.14114195108413696,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-20/sentinel_analysis.tif
sp,SP_5_9,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDV_20260520T135803,NDMI,-0.2287975400686264,-0.2864186465740204,0.16655930876731873,-0.2473030686378479,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-20/sentinel_analysis.tif
sp,SP_5_9,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDV_20260520T135803,NDRE,0.1086132749915123,0.06800390034914017,0.36880290508270264,0.09734530746936798,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-20/sentinel_analysis.tif
sp,SP_5_9,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDV_20260520T135803,SAVI,0.11085718870162964,0.0646900162100792,0.43715545535087585,0.09699632972478867,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-20/sentinel_analysis.tif
sp,SP_5_9,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDV_20260520T135803,FCOVER,0.032901912927627563,0.004199440591037273,0.3354891538619995,0.017268169671297073,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-20/sentinel_analysis.tif
sp,SP_5_9,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UDV_20260522T134615,NDVI,0.16700789332389832,0.1024111956357956,0.5511400699615479,0.14783167839050293,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-22/sentinel_analysis.tif
sp,SP_5_9,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UDV_20260522T134615,NDMI,-0.22058440744876862,-0.2861241400241852,0.19139358401298523,-0.2413097321987152,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-22/sentinel_analysis.tif
sp,SP_5_9,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UDV_20260522T134615,NDRE,0.11903531104326248,0.06811220943927765,0.4061715304851532,0.10534054040908813,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-22/sentinel_analysis.tif
sp,SP_5_9,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UDV_20260522T134615,SAVI,0.1168787032365799,0.0668962374329567,0.4556552767753601,0.10174167156219482,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-22/sentinel_analysis.tif
sp,SP_5_9,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UDV_20260522T134615,FCOVER,0.039318639785051346,0.0042459070682525635,0.3672026991844177,0.020159898325800896,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-05-22/sentinel_analysis.tif
sp,SP_5_9,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDV_20260606T135619,NDVI,0.2845558822154999,0.15609513223171234,0.593400239944458,0.26631027460098267,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-06/sentinel_analysis.tif
sp,SP_5_9,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDV_20260606T135619,NDMI,-0.10780846327543259,-0.25032132863998413,0.30489954352378845,-0.13162805140018463,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-06/sentinel_analysis.tif
sp,SP_5_9,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDV_20260606T135619,NDRE,0.186357319355011,0.07809057831764221,0.4117988049983978,0.1727139949798584,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-06/sentinel_analysis.tif
sp,SP_5_9,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDV_20260606T135619,SAVI,0.20047646760940552,0.10131684690713882,0.5182957649230957,0.18277607858181,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-06/sentinel_analysis.tif
sp,SP_5_9,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDV_20260606T135619,FCOVER,0.1397687941789627,0.025496352463960648,0.5044887661933899,0.11487159132957458,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-06/sentinel_analysis.tif
sp,SP_5_9,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDV_20260608T120920,NDVI,0.30377861857414246,0.1716766655445099,0.5838308930397034,0.2872244715690613,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-08/sentinel_analysis.tif
sp,SP_5_9,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDV_20260608T120920,NDMI,-0.09851449728012085,-0.24840383231639862,0.2793136537075043,-0.11821524798870087,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-08/sentinel_analysis.tif
sp,SP_5_9,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDV_20260608T120920,NDRE,0.21053868532180786,0.11546938121318817,0.4172937273979187,0.1988474279642105,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-08/sentinel_analysis.tif
sp,SP_5_9,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDV_20260608T120920,SAVI,0.2203434556722641,0.11787983775138855,0.5008476972579956,0.20418113470077515,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-08/sentinel_analysis.tif
sp,SP_5_9,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDV_20260608T120920,FCOVER,0.16546140611171722,0.030140072107315063,0.5267003178596497,0.14539402723312378,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-08/sentinel_analysis.tif
sp,SP_5_9,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,NDVI,0.34671100974082947,0.19418911635875702,0.5932662487030029,0.3338947594165802,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-11/sentinel_analysis.tif
sp,SP_5_9,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,NDMI,-0.032767102122306824,-0.19616928696632385,0.3112320303916931,-0.049060214310884476,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-11/sentinel_analysis.tif
sp,SP_5_9,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,NDRE,0.24544185400009155,0.1154804453253746,0.43945932388305664,0.23480096459388733,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-11/sentinel_analysis.tif
sp,SP_5_9,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,SAVI,0.25209861993789673,0.11734143644571304,0.5080665946006775,0.23813334107398987,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-11/sentinel_analysis.tif
sp,SP_5_9,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,FCOVER,0.22762370109558105,0.06361906230449677,0.5515885949134827,0.21579240262508392,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-06-11/sentinel_analysis.tif
sp,SP_5_9,2026-07-14,S2B_MSIL2A_20260714T083559_R064_T37UDV_20260714T105320,NDVI,0.18106240034103394,0.08922293037176132,0.544092059135437,0.17220428586006165,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-14/sentinel_analysis.tif
sp,SP_5_9,2026-07-14,S2B_MSIL2A_20260714T083559_R064_T37UDV_20260714T105320,NDMI,-0.15124928951263428,-0.2533976137638092,0.24403256177902222,-0.16046862304210663,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-14/sentinel_analysis.tif
sp,SP_5_9,2026-07-14,S2B_MSIL2A_20260714T083559_R064_T37UDV_20260714T105320,NDRE,0.12257017940282822,0.034001246094703674,0.44088467955589294,0.11647592484951019,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-14/sentinel_analysis.tif
sp,SP_5_9,2026-07-14,S2B_MSIL2A_20260714T083559_R064_T37UDV_20260714T105320,SAVI,0.11367318779230118,0.051495034247636795,0.43611475825309753,0.10641863942146301,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-14/sentinel_analysis.tif
sp,SP_5_9,2026-07-14,S2B_MSIL2A_20260714T083559_R064_T37UDV_20260714T105320,FCOVER,0.07097077369689941,0.030984776094555855,0.43392276763916016,0.06250077486038208,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-14/sentinel_analysis.tif
sp,SP_5_9,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDV_20260719T135608,NDVI,0.22387489676475525,0.13069754838943481,0.544636607170105,0.21565155684947968,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-19/sentinel_analysis.tif
sp,SP_5_9,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDV_20260719T135608,NDMI,-0.16786891222000122,-0.26807335019111633,0.17458228766918182,-0.1759130209684372,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-19/sentinel_analysis.tif
sp,SP_5_9,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDV_20260719T135608,NDRE,0.14312510192394257,0.06934671103954315,0.3805474042892456,0.13899320363998413,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-19/sentinel_analysis.tif
sp,SP_5_9,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDV_20260719T135608,SAVI,0.15377011895179749,0.08502375334501266,0.4380333125591278,0.14712363481521606,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-19/sentinel_analysis.tif
sp,SP_5_9,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDV_20260719T135608,FCOVER,0.06863343715667725,0.021802455186843872,0.3711162507534027,0.05998951941728592,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-07-19/sentinel_analysis.tif
sp,SP_5_9,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,NDVI,0.14348874986171722,0.08113327622413635,0.38217270374298096,0.13331402838230133,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-10/sentinel_analysis.tif
sp,SP_5_9,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,NDMI,-0.24568116664886475,-0.31227508187294006,0.04112464189529419,-0.2581598162651062,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-10/sentinel_analysis.tif
sp,SP_5_9,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,NDRE,0.09807044267654419,0.03756510093808174,0.2955613434314728,0.09060727059841156,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-10/sentinel_analysis.tif
sp,SP_5_9,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,SAVI,0.08913503587245941,0.04663211479783058,0.24897712469100952,0.08187927305698395,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-10/sentinel_analysis.tif
sp,SP_5_9,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UDV_20260810T135811,FCOVER,0.02560003101825714,0.009401559829711914,0.20158131420612335,0.020243387669324875,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-10/sentinel_analysis.tif
sp,SP_5_9,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,NDVI,0.15859006345272064,0.08699604123830795,0.3881605267524719,0.15031318366527557,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-15/sentinel_analysis.tif
sp,SP_5_9,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,NDMI,-0.24928273260593414,-0.3248175382614136,-0.022787023335695267,-0.25570058822631836,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-15/sentinel_analysis.tif
sp,SP_5_9,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,NDRE,0.10815894603729248,0.05231107771396637,0.2657127380371094,0.10050554573535919,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-15/sentinel_analysis.tif
sp,SP_5_9,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,SAVI,0.10369254648685455,0.05171160772442818,0.29210683703422546,0.09741590917110443,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-15/sentinel_analysis.tif
sp,SP_5_9,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDV_20260824T114927,FCOVER,0.025586234405636787,0.0040862830355763435,0.13721773028373718,0.020005546510219574,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-15/sentinel_analysis.tif
sp,SP_5_9,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,NDVI,0.09887923300266266,0.06335403770208359,0.32194849848747253,0.09480208903551102,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-20/sentinel_analysis.tif
sp,SP_5_9,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,NDMI,-0.30055344104766846,-0.3335609436035156,-0.04663841053843498,-0.30735355615615845,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-20/sentinel_analysis.tif
sp,SP_5_9,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,NDRE,0.06922033429145813,0.02600744366645813,0.23257635533809662,0.06546583026647568,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-20/sentinel_analysis.tif
sp,SP_5_9,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,SAVI,0.06210843473672867,0.03722628206014633,0.2087734043598175,0.05902331694960594,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-20/sentinel_analysis.tif
sp,SP_5_9,2026-08-20,S2A_MSIL2A_20260820T084501_R064_T37UDV_20260820T132356,FCOVER,0.006317467894405127,0.000968686887063086,0.12019110471010208,0.004466860555112362,3362,3088,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_5_9/2026-08-20/sentinel_analysis.tif
sp,SP_6_1,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,NDVI,0.06680261343717575,0.04045369103550911,0.20287452638149261,0.06535488367080688,8537,3973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_6_1/2026-04-22/sentinel_analysis.tif
sp,SP_6_1,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,NDMI,-0.20546822249889374,-0.2509128749370575,0.056714460253715515,-0.20714101195335388,8537,3973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_6_1/2026-04-22/sentinel_analysis.tif
sp,SP_6_1,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,NDRE,0.05209570378065109,-0.0254120584577322,0.23053891956806183,0.05088268965482712,8537,3973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_6_1/2026-04-22/sentinel_analysis.tif
sp,SP_6_1,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,SAVI,0.036713700741529465,0.020994117483496666,0.13978390395641327,0.03550064191222191,8537,3973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_6_1/2026-04-22/sentinel_analysis.tif
sp,SP_6_1,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDV_20260422T123509,FCOVER,0.022213110700249672,0.00818527303636074,0.04756961017847061,0.021799683570861816,8537,3973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_6_1/2026-04-22/sentinel_analysis.tif
sp,SP_6_1,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDV_20260505T105708,NDVI,0.08212269842624664,-0.04149024933576584,0.2758539617061615,0.0803794115781784,7937,4573,7.083333333333333,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_6_1/2026-05-05/sentinel_analysis.tif
